Class_sum,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0,100,68,G5040,64.0179369,2082,,2,36321670,Block 2082,R,S,-148.8673101,20680001002082,00040000000000005350,
0.0,0,100,68,G5040,63.6340228,2110,,2,2842831736,Block 2110,R,S,-147.7118724,20680001002110,00040000000000004b35,
0.0,0,100,68,G5040,63.8269484,2111,,2,13766779,Block 2111,R,S,-147.0223559,20680001002111,00040000000000004bec,
0.0,0,100,68,G5040,64.265785,2194,,2,57925139,Block 2194,R,S,-147.8634512,20680001002194,0004000000000000477f,
0.0,0,100,68,G5040,64.2588516,2195,,2,38416474,Block 2195,R,S,-147.9576159,20680001002195,00040000000000004a43,
0.0,282169,100,68,G5040,64.3452599,1019,,2,0,Block 1019,R,S,-149.2205029,20680001001019,00040000000000003ea5,
0.0,2093306,100,68,G5040,64.3063213,1045,,2,0,Block 1045,R,S,-149.2616038,20680001001045,00040000000000004182,
0.0,39338,100,68,G5040,64.2883161,1046,,2,0,Block 1046,R,S,-149.2633232,20680001001046,00040000000000003ec0,
0.0,8111,100,68,G5040,64.3077144,1047,,2,0,Block 1047,R,S,-149.2653588,20680001001047,000400000000000042d0,
0.0,1804338,100,68,G5040,64.291763,1048,,2,0,Block 1048,R,S,-149.2709695,20680001001048,00040000000000004183,
0.0,5597,100,68,G5040,64.2865527,1049,,2,0,Block 1049,R,S,-149.2666728,20680001001049,000400000000000041f6,
0.0,247210,100,68,G5040,64.2976043,1050,,2,0,Block 1050,R,S,-149.2690782,20680001001050,00040000000000003f6e,
0.0,161820,100,68,G5040,64.2772514,1051,,2,0,Block 1051,R,S,-149.2645735,20680001001051,0004000000000000411b,
0.0,8519,100,68,G5040,64.3045163,1052,,2,0,Block 1052,R,S,-149.264463,20680001001052,0004000000000000419f,
0.0,3575,100,68,G5040,64.2843813,1053,,2,0,Block 1053,R,S,-149.2658441,20680001001053,00040000000000003df0,
0.0,29587,100,68,G5040,64.2686672,1076,,2,0,Block 1076,R,S,-149.2663475,20680001001076,00040000000000003f0a,
0.0,2213520,100,68,G5040,64.1868849,1058,,2,591822446,Block 1058,R,S,-150.8212099,20680001001058,001c0000000000003291,
0.0,0,100,68,G5040,63.9954574,1070,,2,14622984,Block 1070,R,S,-150.3810373,20680001001070,001c00000000000056a5,
0.0,0,100,68,G5040,64.0635428,2030,,2,79512319,Block 2030,R,S,-149.2576598,20680001002030,001c0000000000004306,
0.0,0,100,68,G5040,64.0540818,2031,,2,31536,Block 2031,R,S,-149.1997382,20680001002031,001c0000000000004453,
0.0,0,100,68,G5040,64.0842795,2034,,2,379394309,Block 2034,R,S,-149.8051377,20680001002034,001c0000000000004797,
0.0,0,100,68,G5040,63.9442682,2035,,2,474410869,Block 2035,R,S,-149.7113062,20680001002035,001c0000000000004b23,
0.0,0,100,68,G5040,63.9073666,2036,,2,8030984,Block 2036,R,S,-149.3757678,20680001002036,001c0000000000004c84,
0.0,0,100,68,G5040,63.8941398,2037,,2,44191190,Block 2037,R,S,-149.6891737,20680001002037,001c0000000000005d41,
0.0,0,100,68,G5040,64.0173129,2038,,2,2611440,Block 2038,R,S,-149.1335447,20680001002038,001c0000000000003f14,
0.0,0,100,68,G5040,64.0401396,2039,,2,3334838,Block 2039,R,S,-149.1388174,20680001002039,001c0000000000003c3e,
0.0,0,100,68,G5040,63.7161646,2040,,2,516405570,Block 2040,R,S,-149.7621325,20680001002040,001c0000000000004e49,
0.0,32160726,100,68,G5040,63.2814192,2041,,2,12821780457,Block 2041,R,S,-151.7707919,20680001002041,001c0000000000003830,
0.0,0,100,68,G5040,63.4675298,2042,,2,449100,Block 2042,R,S,-150.1919537,20680001002042,001c0000000000004b15,
0.0,0,100,68,G5040,63.3901755,2043,,2,114063228,Block 2043,R,S,-149.1294319,20680001002043,001c00000000000048b2,
0.0,0,100,68,G5040,63.712227,2044,,2,6771558,Block 2044,R,S,-149.2247852,20680001002044,001c0000000000005721,
0.0,0,100,68,G5040,63.4987622,2045,,2,197454,Block 2045,R,S,-150.8948126,20680001002045,001c00000000000049d3,
0.0,12650,100,68,G5040,63.7084386,2046,,2,2312300590,Block 2046,R,S,-150.6353017,20680001002046,001c0000000000003455,
0.0,0,100,68,G5040,63.6576486,2047,,2,13239637,Block 2047,R,S,-150.9705627,20680001002047,001c00000000000044da,
0.0,0,100,68,G5040,63.8238617,2048,,2,2262,Block 2048,R,S,-152.0951446,20680001002048,001c0000000000003e8d,
0.0,0,100,68,G5040,63.7384611,2049,,2,30612244,Block 2049,R,S,-149.5165828,20680001002049,001c0000000000004148,
0.0,0,100,68,G5040,63.4700999,2050,,2,259443,Block 2050,R,S,-148.8363859,20680001002050,001c0000000000005a43,
0.0,0,100,68,G5040,63.4824482,2051,,2,622,Block 2051,R,S,-152.873176,20680001002051,001c0000000000005b70,
0.0,0,100,68,G5040,63.7062797,2052,,2,504286775,Block 2052,R,S,-150.0458687,20680001002052,001c00000000000057f9,
0.0,0,100,68,G5040,63.7636366,2053,,2,71943408,Block 2053,R,S,-149.3978914,20680001002053,001c0000000000004b20,
0.0,0,100,68,G5040,63.4927505,2054,,2,196967,Block 2054,R,S,-150.1113866,20680001002054,001c0000000000005861,
0.0,0,100,68,G5040,63.6605737,2055,,2,16134275,Block 2055,R,S,-150.9464226,20680001002055,001c00000000000042c6,
0.0,0,100,68,G5040,63.8238907,2056,,2,4527,Block 2056,R,S,-152.2184577,20680001002056,001c0000000000004a09,
0.0,0,100,68,G5040,63.5207125,2057,,2,510464,Block 2057,R,S,-150.9369865,20680001002057,001c0000000000005226,
0.0,0,100,68,G5040,63.5082319,2058,,2,1918383,Block 2058,R,S,-150.04406,20680001002058,001c0000000000005172,
0.0,0,100,68,G5040,63.7087337,2060,,2,5536719,Block 2060,R,S,-148.9072826,20680001002060,001c0000000000004abb,
0.0,0,100,68,G5040,63.5511929,2061,,2,2151303,Block 2061,R,S,-151.0063863,20680001002061,001c0000000000005e8e,
0.0,0,100,68,G5040,63.7576075,2062,,2,171073424,Block 2062,R,S,-149.1124509,20680001002062,001c0000000000004130,
0.0,9170967,100,68,G5040,63.9775897,2063,,2,397696872,Block 2063,R,S,-151.5929827,20680001002063,001c0000000000003127,
0.0,0,100,68,G5040,63.8366069,2064,,2,11987641,Block 2064,R,S,-149.7763466,20680001002064,001c0000000000003c01,
0.0,0,100,68,G5040,63.8438855,2065,,2,112477704,Block 2065,R,S,-149.6292457,20680001002065,001c0000000000004a2d,
0.0,0,100,68,G5040,63.8457737,2066,,2,65978268,Block 2066,R,S,-149.4572782,20680001002066,001c0000000000005687,
0.0,0,100,68,G5040,63.8476915,2067,,2,144404303,Block 2067,R,S,-149.2389338,20680001002067,001c000000000000458a,
0.0,0,100,68,G5040,63.8960344,2068,,2,5666733,Block 2068,R,S,-149.0246252,20680001002068,001c00000000000051c0,
0.0,0,100,68,G5040,63.9168647,2069,,2,6231946,Block 2069,R,S,-149.0551819,20680001002069,001c0000000000003feb,
0.0,0,100,68,G5040,63.956408,2070,,2,11892870,Block 2070,R,S,-149.1017588,20680001002070,001c0000000000004e70,
0.0,0,100,68,G5040,63.9789402,2071,,2,32516839,Block 2071,R,S,-149.1756199,20680001002071,001c000000000000437f,
0.0,0,100,68,G5040,63.8831636,2072,,2,751835,Block 2072,R,S,-149.0108082,20680001002072,001c00000000000051e3,
0.0,0,100,68,G5040,63.8795766,2073,,2,1076066,Block 2073,R,S,-148.9940224,20680001002073,001c0000000000005b21,
0.0,0,100,68,G5040,63.8762717,2074,,2,84842,Block 2074,R,S,-148.9916562,20680001002074,001c0000000000005b5a,
0.0,0,100,68,G5040,63.8691894,2075,,2,1885043,Block 2075,R,S,-148.9668904,20680001002075,001c0000000000005b88,
0.0,0,100,68,G5040,63.9121178,2076,,2,2509844,Block 2076,R,S,-149.0187354,20680001002076,001c0000000000004d97,
0.0,0,100,68,G5040,63.9924048,2077,,2,4724398,Block 2077,R,S,-149.1046683,20680001002077,001c0000000000004d06,
0.0,0,100,68,G5040,64.0103755,2078,,2,680988,Block 2078,R,S,-149.1047986,20680001002078,001c0000000000004c7b,
0.0,0,100,68,G5040,64.0364686,2079,,2,30841149,Block 2079,R,S,-149.0674203,20680001002079,001c00000000000056e2,
0.0,0,100,68,G5040,64.024636,2083,,2,71523,Block 2083,R,S,-148.9031803,20680001002083,001c0000000000004349,
0.0,0,100,68,G5040,63.9594244,2084,,2,112926030,Block 2084,R,S,-148.970782,20680001002084,001c0000000000003e5a,
0.0,0,100,68,G5040,63.8915351,2085,,2,67411168,Block 2085,R,S,-148.8139569,20680001002085,001c0000000000003e7a,
0.0,0,100,68,G5040,63.8801225,2086,,2,254011,Block 2086,R,S,-148.7479663,20680001002086,001c000000000000568b,
0.0,0,100,68,G5040,63.897963,2087,,2,5079431,Block 2087,R,S,-148.9646694,20680001002087,001c0000000000005eac,
0.0,0,100,68,G5040,63.871606,2088,,2,11276160,Block 2088,R,S,-148.9354719,20680001002088,001c0000000000005481,
0.0,0,100,68,G5040,63.853315,2089,,2,2021940,Block 2089,R,S,-148.8906144,20680001002089,001c0000000000004984,
0.0,0,100,68,G5040,63.8338131,2090,,2,8237488,Block 2090,R,S,-148.9777904,20680001002090,001c0000000000005a08,
0.0,0,100,68,G5040,63.859463,2091,,2,5496405,Block 2091,R,S,-148.9932462,20680001002091,001c00000000000040df,
0.0,0,100,68,G5040,63.873121,2092,,2,165623,Block 2092,R,S,-148.9995344,20680001002092,001c00000000000059e3,
0.0,0,100,68,G5040,63.8707905,2093,,2,214034,Block 2093,R,S,-149.0118659,20680001002093,001c00000000000048ae,
0.0,0,100,68,G5040,63.8699629,2094,,2,241829,Block 2094,R,S,-148.9959702,20680001002094,001c0000000000004e8b,
0.0,0,100,68,G5040,63.8679219,2095,,2,99552,Block 2095,R,S,-149.0186528,20680001002095,001c0000000000003efe,
0.0,0,100,68,G5040,63.8558211,2096,,2,2938285,Block 2096,R,S,-149.0282259,20680001002096,001c0000000000005297,
0.0,0,100,68,G5040,63.8471623,2097,,2,11047,Block 2097,R,S,-149.0454758,20680001002097,001c000000000000605f,
0.0,0,100,68,G5040,63.8438817,2098,,2,19098,Block 2098,R,S,-149.0437543,20680001002098,001c0000000000005340,
0.0,0,100,68,G5040,63.8448334,2099,,2,17305,Block 2099,R,S,-149.0420831,20680001002099,001c000000000000495b,
0.0,0,100,68,G5040,63.8592431,2100,,2,1519905,Block 2100,R,S,-149.0439513,20680001002100,001c0000000000003f55,
0.0,0,100,68,G5040,63.8279924,2101,,2,15057761,Block 2101,R,S,-149.0871226,20680001002101,001c0000000000003de0,
0.0,0,100,68,G5040,63.8790706,2102,,2,155682,Block 2102,R,S,-149.0200822,20680001002102,001c00000000000054ac,
0.0,0,100,68,G5040,63.8751849,2103,,2,53959,Block 2103,R,S,-149.0188197,20680001002103,001c0000000000004f8f,
0.0,0,100,68,G5040,63.8755896,2104,,2,488594,Block 2104,R,S,-149.0105379,20680001002104,001c0000000000003c94,
0.0,0,100,68,G5040,63.8657244,2105,,2,1456640,Block 2105,R,S,-148.9726964,20680001002105,001c0000000000004636,
0.0,0,100,68,G5040,63.8249289,2106,,2,21958489,Block 2106,R,S,-148.9127872,20680001002106,001c0000000000004f23,
0.0,0,100,68,G5040,63.8008321,2107,,2,71030,Block 2107,R,S,-148.93132,20680001002107,001c0000000000005abe,
0.0,0,100,68,G5040,63.7854372,2108,,2,538193395,Block 2108,R,S,-148.5365137,20680001002108,001c00000000000042eb,
0.0,0,100,68,G5040,63.8592901,2109,,2,288458,Block 2109,R,S,-148.7912446,20680001002109,001c00000000000057db,
0.0,0,100,68,G5040,63.5941145,2112,,2,124023876,Block 2112,R,S,-148.5196595,20680001002112,001c0000000000004e95,
0.0,0,100,68,G5040,63.6897117,2113,,2,60977950,Block 2113,R,S,-148.7555213,20680001002113,001c000000000000509c,
0.0,0,100,68,G5040,63.7578062,2114,,2,56969249,Block 2114,R,S,-148.8254715,20680001002114,001c00000000000043d4,
0.0,0,100,68,G5040,63.7318717,2115,,2,434980,Block 2115,R,S,-148.8800874,20680001002115,001c0000000000005f79,
0.0,0,100,68,G5040,63.7863404,2116,,2,757766,Block 2116,R,S,-148.919674,20680001002116,001c0000000000004ff3,
0.0,0,100,68,G5040,63.4890549,2117,,2,155858996,Block 2117,R,S,-148.6396377,20680001002117,001c0000000000003f71,
0.0,0,100,68,G5040,63.4572864,2118,,2,412220,Block 2118,R,S,-148.799997,20680001002118,001c0000000000004f98,
0.0,0,100,68,G5040,63.5203867,2119,,2,26250,Block 2119,R,S,-148.8024272,20680001002119,001c0000000000005e70,
0.0,0,100,68,G5040,63.5098628,2120,,2,523372,Block 2120,R,S,-148.8055985,20680001002120,001c000000000000400b,
0.0,624910,100,68,G5040,63.5730166,2121,,2,132844161,Block 2121,R,S,-148.6737053,20680001002121,001c00000000000031bd,
0.0,0,100,68,G5040,63.6218989,2122,,2,2952704,Block 2122,R,S,-148.7932624,20680001002122,001c00000000000044c0,
0.0,0,100,68,G5040,63.6396206,2123,,2,224852,Block 2123,R,S,-148.7791308,20680001002123,001c0000000000005627,
0.0,0,100,68,G5040,63.651306,2124,,2,392359,Block 2124,R,S,-148.8177939,20680001002124,001c00000000000056b3,
0.0,0,100,68,G5040,63.6472831,2125,,2,1380129,Block 2125,R,S,-148.8213646,20680001002125,001c00000000000051ca,
0.0,0,100,68,G5040,63.6799117,2126,,2,3280975,Block 2126,R,S,-148.8456518,20680001002126,001c0000000000004436,
0.0,0,100,68,G5040,63.6889908,2127,,2,12936390,Block 2127,R,S,-148.8297978,20680001002127,001c0000000000005b04,
0.0,0,100,68,G5040,63.7252802,2128,,2,431838,Block 2128,R,S,-148.8991673,20680001002128,001c00000000000055f9,
0.0,0,100,68,G5040,63.7314732,2129,,2,1101983,Block 2129,R,S,-148.9035572,20680001002129,001c000000000000600a,
0.0,0,100,68,G5040,63.731839,2130,,2,29005,Block 2130,R,S,-148.8930811,20680001002130,001c0000000000003d31,
0.0,0,100,68,G5040,63.7330805,2131,,2,4022,Block 2131,R,S,-148.8972225,20680001002131,001c00000000000056ec,
0.0,0,100,68,G5040,63.7335702,2132,,2,11323,Block 2132,R,S,-148.8970504,20680001002132,001c0000000000005ffa,
0.0,0,100,68,G5040,63.7638255,2133,,2,2706435,Block 2133,R,S,-148.9100335,20680001002133,001c000000000000429c,
0.0,0,100,68,G5040,63.7484074,2134,,2,685306,Block 2134,R,S,-148.9036356,20680001002134,001c0000000000004f00,
0.0,0,100,68,G5040,63.8010308,2135,,2,73333,Block 2135,R,S,-148.9357723,20680001002135,001c0000000000004321,
0.0,1218,100,68,G5040,63.8193939,2136,,2,21488228,Block 2136,R,S,-149.02699,20680001002136,001c0000000000002b59,
0.0,0,100,68,G5040,63.7987457,2137,,2,5753766,Block 2137,R,S,-149.1415391,20680001002137,001c0000000000005a3d,
0.0,0,100,68,G5040,63.7991547,2138,,2,53084,Block 2138,R,S,-148.937043,20680001002138,001c0000000000003e4f,
0.0,0,100,68,G5040,63.7243175,2139,,2,784004,Block 2139,R,S,-148.9371018,20680001002139,001c0000000000005e6b,
0.0,0,100,68,G5040,63.7236763,2140,,2,76803,Block 2140,R,S,-148.9603881,20680001002140,001c000000000000429a,
0.0,0,100,68,G5040,63.7211419,2141,,2,20398,Block 2141,R,S,-148.9647871,20680001002141,001c0000000000004623,
0.0,0,100,68,G5040,63.7153516,2142,,2,2816839,Block 2142,R,S,-149.0147619,20680001002142,001c00000000000049a5,
0.0,0,100,68,G5040,63.411526,2143,,2,94421393,Block 2143,R,S,-148.749557,20680001002143,001c0000000000004467,
0.0,0,100,68,G5040,63.3751924,2144,,2,56470,Block 2144,R,S,-148.8435316,20680001002144,001c00000000000053f3,
0.0,0,100,68,G5040,63.3730655,2145,,2,41938,Block 2145,R,S,-148.8326379,20680001002145,001c0000000000005d07,
0.0,0,100,68,G5040,63.3740889,2146,,2,31007,Block 2146,R,S,-148.838041,20680001002146,001c0000000000003c41,
0.0,0,100,68,G5040,63.4536289,2147,,2,148322,Block 2147,R,S,-148.8082867,20680001002147,001c0000000000004327,
0.0,0,100,68,G5040,63.4565298,2148,,2,657820,Block 2148,R,S,-148.8159703,20680001002148,001c00000000000050ab,
0.0,0,100,68,G5040,63.4660047,2149,,2,666631,Block 2149,R,S,-148.8156579,20680001002149,001c00000000000053b8,
0.0,0,100,68,G5040,63.4869136,2150,,2,1728202,Block 2150,R,S,-148.8237384,20680001002150,001c0000000000004bf3,
0.0,0,100,68,G5040,63.5217043,2151,,2,4557227,Block 2151,R,S,-148.8129403,20680001002151,001c00000000000045f0,
0.0,0,100,68,G5040,63.5270319,2152,,2,1708986,Block 2152,R,S,-148.8083998,20680001002152,001c0000000000005137,
0.0,0,100,68,G5040,63.6280771,2153,,2,603653,Block 2153,R,S,-148.8002401,20680001002153,001c0000000000005d90,
0.0,0,100,68,G5040,63.5847325,2154,,2,5843820,Block 2154,R,S,-148.8209884,20680001002154,001c00000000000049ae,
0.0,0,100,68,G5040,63.577086,2155,,2,705912,Block 2155,R,S,-148.8077126,20680001002155,001c0000000000005348,
0.0,0,100,68,G5040,63.5544338,2156,,2,1815563,Block 2156,R,S,-148.8097227,20680001002156,001c0000000000005e52,
0.0,0,100,68,G5040,63.422015,2157,,2,5949227,Block 2157,R,S,-148.8796994,20680001002157,001c0000000000005a8a,
0.0,0,100,68,G5040,63.4607208,2158,,2,347449,Block 2158,R,S,-148.8157339,20680001002158,001c0000000000003fea,
0.0,0,100,68,G5040,63.4390003,2159,,2,2580511,Block 2159,R,S,-148.8874898,20680001002159,001c0000000000004d4f,
0.0,0,100,68,G5040,63.420795,2160,,2,2833176,Block 2160,R,S,-148.8951193,20680001002160,001c0000000000004dd8,
0.0,0,100,68,G5040,63.4103162,2161,,2,14243246,Block 2161,R,S,-148.9464565,20680001002161,001c0000000000005a37,
0.0,0,100,68,G5040,63.3801594,2162,,2,5204765,Block 2162,R,S,-148.9765751,20680001002162,001c0000000000005a6d,
0.0,0,100,68,G5040,63.3738956,2163,,2,1718653,Block 2163,R,S,-149.0511163,20680001002163,001c0000000000005855,
0.0,0,100,68,G5040,63.3568149,2164,,2,15759521,Block 2164,R,S,-149.1686949,20680001002164,001c0000000000004c75,
0.0,0,100,68,G5040,63.389987,2165,,2,162520418,Block 2165,R,S,-148.3168993,20680001002165,001c0000000000004899,
0.0,0,100,68,G5040,63.3930749,2166,,2,4989759,Block 2166,R,S,-148.5108636,20680001002166,001c0000000000004f0c,
0.0,0,100,68,G5040,63.3564029,2167,,2,4626741,Block 2167,R,S,-148.3168232,20680001002167,001c00000000000055f7,
0.0,0,100,68,G5040,63.3565098,2168,,2,50420880,Block 2168,R,S,-148.4205235,20680001002168,001c0000000000004cf7,
0.0,150364,100,68,G5040,63.3610954,2169,,2,93720440,Block 2169,R,S,-148.6577148,20680001002169,001c00000000000031b3,
0.0,0,100,68,G5040,63.3860948,2170,,2,176010,Block 2170,R,S,-148.8843014,20680001002170,001c00000000000040e6,
0.0,0,100,68,G5040,63.3732277,2171,,2,27651,Block 2171,R,S,-148.8410681,20680001002171,001c0000000000005ab3,
0.0,0,100,68,G5040,63.3736555,2172,,2,44726,Block 2172,R,S,-148.845011,20680001002172,001c00000000000050c5,
0.0,0,100,68,G5040,63.385778,2173,,2,282140,Block 2173,R,S,-148.8980107,20680001002173,001c0000000000003fd4,
0.0,0,100,68,G5040,63.3888912,2174,,2,874903,Block 2174,R,S,-148.916776,20680001002174,001c0000000000005b56,
0.0,0,100,68,G5040,63.3883343,2175,,2,208211,Block 2175,R,S,-148.8976408,20680001002175,001c00000000000040fb,
0.0,0,100,68,G5040,63.393981,2176,,2,275489,Block 2176,R,S,-148.8932694,20680001002176,001c0000000000004a78,
0.0,0,100,68,G5040,63.3907143,2177,,2,150706,Block 2177,R,S,-148.8914734,20680001002177,001c0000000000005341,
0.0,0,100,68,G5040,63.8714589,2178,,2,69734,Block 2178,R,S,-149.019371,20680001002178,001c0000000000004de4,
0.0,0,100,68,G5040,63.3513443,2179,,2,40894847,Block 2179,R,S,-148.9045909,20680001002179,001c0000000000004297,
0.0,0,100,68,G5040,63.3830495,2180,,2,365376,Block 2180,R,S,-148.9015103,20680001002180,001c000000000000554f,
0.0,0,100,68,G5040,63.3830829,2181,,2,806292,Block 2181,R,S,-148.9297575,20680001002181,001c0000000000004b09,
0.0,0,100,68,G5040,63.3655056,2182,,2,3375534,Block 2182,R,S,-149.0161774,20680001002182,001c000000000000531a,
0.0,0,100,68,G5040,63.3501789,2183,,2,12020602,Block 2183,R,S,-149.0282176,20680001002183,001c0000000000005917,
0.0,0,100,68,G5040,63.3377656,2186,,2,170820,Block 2186,R,S,-149.1021643,20680001002186,001c00000000000057f2,
0.0,0,100,68,G5040,63.3508586,2187,,2,15103925,Block 2187,R,S,-149.1091546,20680001002187,001c00000000000053ad,
0.0,0,100,68,G5040,63.7051235,2188,,2,243555,Block 2188,R,S,-148.880068,20680001002188,001c00000000000046a2,
0.0,0,100,68,G5040,63.9259646,2189,,2,30294875,Block 2189,R,S,-149.1482695,20680001002189,001c0000000000005727,
0.0,0,100,68,G5040,63.9946388,2190,,2,14090195,Block 2190,R,S,-149.2226447,20680001002190,001c0000000000004fc8,
0.0,524396,100,68,G5040,63.8983583,2191,,2,32150734,Block 2191,R,S,-149.311762,20680001002191,001c0000000000002b31,
0.0,0,100,68,G5040,63.9026796,2192,,2,3692744,Block 2192,R,S,-149.3856035,20680001002192,001c0000000000003f9a,
0.0,0,100,68,G5040,63.8990364,2193,,2,1231850,Block 2193,R,S,-149.4276424,20680001002193,001c0000000000005d05,
0.0,0,100,68,G5040,63.4882638,2196,,2,3775566,Block 2196,R,S,-148.809519,20680001002196,001c00000000000043e9,
0.0,2301903,100,68,G5040,62.9089933,2197,,2,1155881247,Block 2197,R,S,-152.391878,20680001002197,001c0000000000002ffd,
0.0,0,100,68,G5040,63.8956812,2198,,2,1112508,Block 2198,R,S,-149.3768498,20680001002198,001c0000000000005952,
0.0,0,100,68,G5040,63.7491636,2199,,2,43914,Block 2199,R,S,-148.9053472,20680001002199,001c0000000000004bcd,
0.0,0,100,68,G5040,63.7471833,2200,,2,4817,Block 2200,R,S,-148.9049641,20680001002200,001c0000000000005d0f,
0.0,0,100,68,G5040,63.8663909,2201,,2,11555973,Block 2201,R,S,-150.2175793,20680001002201,001c0000000000004cc5,
0.0,0,100,68,G5040,63.7207979,2202,,2,6851,Block 2202,R,S,-148.9629856,20680001002202,001c0000000000005a59,
0.0,1535280,100,68,G5040,64.0313616,1059,,2,0,Block 1059,R,S,-151.1631313,20680001001059,001c0000000000003524,
0.0,2631210,100,68,G5040,63.4760219,2059,,2,0,Block 2059,R,S,-150.8766172,20680001002059,001c0000000000003817,
0.0,241448,100,68,G5040,63.3359381,2184,,2,0,Block 2184,R,S,-149.0983343,20680001002184,001c00000000000035c2,
0.0,515003,100,68,G5040,63.33713,2185,,2,0,Block 2185,R,S,-149.0465722,20680001002185,001c0000000000002fe8,
0.0,0,100,70,G5040,60.4005133,1000,,2,8233628528,Block 1000,R,S,-156.7832163,20700001001000,001c000000000000447a,
0.0,0,200,70,G5040,59.1318702,1000,,2,38256092,Block 1000,R,S,-158.5676607,20700002001000,001c000000000000532f,
0.0,0,200,70,G5040,59.1338979,1001,,2,3570380,Block 1001,R,S,-158.6310777,20700002001001,001c0000000000003bd0,
0.0,0,100,70,G5040,59.9741366,1001,,2,1722817438,Block 1001,R,S,-156.2331061,20700001001001,001c00000000000045c8,
0.0,49655466,100,70,G5040,59.7639413,1002,,2,2305981,Block 1002,R,S,-157.3961861,20700001001002,001c00000000000029de,
0.0,0,200,70,G5040,59.024977,1002,,2,259015444,Block 1002,R,S,-158.7115875,20700002001002,001c000000000000456e,
0.0,111466590,100,70,G5040,60.2740574,1003,,2,17343925335,Block 1003,R,S,-158.6684339,20700001001003,001c0000000000002a14,
0.0,0,200,70,G5040,59.0755307,1003,,2,43074,Block 1003,R,S,-158.7720401,20700002001003,001c0000000000005f35,
0.0,0,200,70,G5040,59.1749318,1004,,2,267573,Block 1004,R,S,-158.7142023,20700002001004,001c0000000000004cbb,
0.0,0,100,70,G5040,59.3065409,1004,,2,6460317,Block 1004,R,S,-158.6203347,20700001001004,001c0000000000004f14,
0.0,0,200,70,G5040,59.1133744,1005,,2,4457841,Block 1005,R,S,-158.6214013,20700002001005,001c0000000000004632,
0.0,0,200,70,G5040,59.0385571,1006,,2,33637988,Block 1006,R,S,-158.5842991,20700002001006,001c0000000000004fb2,
0.0,0,100,70,G5040,59.3087351,1007,,2,6648739,Block 1007,R,S,-158.7765151,20700001001007,001c0000000000004a63,
0.0,0,200,70,G5040,59.0518364,1007,,2,50197,Block 1007,R,S,-158.5681728,20700002001007,001c00000000000051ac,
0.0,0,200,70,G5040,59.0466973,1008,,2,161092,Block 1008,R,S,-158.5609879,20700002001008,001c0000000000004e7c,
0.0,0,100,70,G5040,59.3109095,1009,,2,6178719,Block 1009,R,S,-158.6691458,20700001001009,001c0000000000004da5,
0.0,0,200,70,G5040,59.0691247,1009,,2,5095445,Block 1009,R,S,-158.5714321,20700002001009,001c00000000000056a4,
0.0,0,200,70,G5040,59.0138902,1010,,2,733244,Block 1010,R,S,-158.5374198,20700002001010,001c0000000000005c4f,
0.0,0,200,70,G5040,59.0847152,1011,,2,20578288,Block 1011,R,S,-158.5200544,20700002001011,001c00000000000058ed,
0.0,26582,200,70,G5040,59.0542782,1014,,2,7911360,Block 1014,R,S,-158.4557124,20700002001014,001c0000000000003108,
0.0,0,200,70,G5040,59.0402243,1015,,2,16291,Block 1015,R,S,-158.4674619,20700002001015,001c0000000000006050,
0.0,0,200,70,G5040,59.0402395,1016,,2,13510,Block 1016,R,S,-158.4644741,20700002001016,001c0000000000004b28,
0.0,0,200,70,G5040,59.0397146,1017,,2,7703,Block 1017,R,S,-158.4592197,20700002001017,001c0000000000004855,
0.0,0,200,70,G5040,59.0416618,1018,,2,15195,Block 1018,R,S,-158.4592733,20700002001018,001c0000000000005c90,
0.0,0,100,70,G5040,59.3247095,1019,,2,7159371,Block 1019,R,S,-158.7212128,20700001001019,001c0000000000003c2f,
0.0,0,200,70,G5040,59.0405453,1019,,2,9592,Block 1019,R,S,-158.4587598,20700002001019,001c0000000000003f01,
0.0,0,200,70,G5040,59.0420021,1020,,2,57062,Block 1020,R,S,-158.462421,20700002001020,001c00000000000045df,
0.0,0,200,70,G5040,59.0538236,1021,,2,433967,Block 1021,R,S,-158.484437,20700002001021,001c0000000000005dc5,
0.0,204519,200,70,G5040,59.0604666,1022,,2,12188439,Block 1022,R,S,-158.532251,20700002001022,001c00000000000036b2,
0.0,0,100,70,G5040,60.9056197,1022,,2,11921,Block 1022,R,S,-157.6492751,20700001001022,001c00000000000041f7,
0.0,0,200,70,G5040,59.0393998,1023,,2,216138,Block 1023,R,S,-158.5365334,20700002001023,001c000000000000419e,
0.0,0,200,70,G5040,59.0421159,1024,,2,604567,Block 1024,R,S,-158.53229,20700002001024,001c000000000000595d,
0.0,0,200,70,G5040,59.0519064,1025,,2,93122,Block 1025,R,S,-158.5528645,20700002001025,001c0000000000004d20,
0.0,0,200,70,G5040,59.0453301,1026,,2,188026,Block 1026,R,S,-158.5487474,20700002001026,001c0000000000005a49,
0.0,66064245,100,70,G5040,58.9716749,1027,,2,7229420665,Block 1027,R,S,-159.2308652,20700001001027,001c00000000000035ed,
0.0,0,200,70,G5040,59.0269602,1027,,2,286078,Block 1027,R,S,-158.5334443,20700002001027,001c000000000000486f,
