Class_71,Class_82,Class_95,Class_41,Class_31,Class_21,Class_43,Class_11,Class_22,Class_sum,Class_23,Class_24,Class_90,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9903,1,G5040,38.8897472,2000,,11,2610,Block 2000,R,S,-76.921713,110010099032000,00b30000000000007ccd,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,7404,1,G5040,38.8503885,2000,,11,10479,Block 2000,R,S,-76.9816791,110010074042000,00b30000000000007cce,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,3000,1,G5040,38.9284286,2000,,11,8867,Block 2000,R,S,-77.0285619,110010030002000,00b30000000000007cdf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0,600,1,G5040,38.9362376,2000,,11,26862,Block 2000,R,S,-77.0599814,110010006002000,00b30000000000007d1b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,3600,1,G5040,38.9262407,2000,,11,25281,Block 2000,R,S,-77.0310291,110010036002000,00b30000000000007d25,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,7901,1,G5040,38.8954437,2000,,11,22316,Block 2000,R,S,-76.9781248,110010079012000,00b30000000000007d34,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,5302,1,G5040,38.9122388,2000,,11,14050,Block 2000,R,S,-77.0374985,110010053022000,00b30000000000007d38,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,903,1,G5040,38.9447953,2000,,11,16301,Block 2000,R,S,-77.0960484,110010009032000,00b30000000000007d72,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,3200,1,G5040,38.9346029,2000,,11,16446,Block 2000,R,S,-77.0200555,110010032002000,00b30000000000007d80,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,9508,1,G5040,38.9545484,2000,,11,19005,Block 2000,R,S,-76.9891941,110010095082000,00b30000000000007d8d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9203,1,G5040,38.9229038,2000,,11,15082,Block 2000,R,S,-77.0013014,110010092032000,00b30000000000007d95,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,7603,1,G5040,38.861177,2000,,11,16738,Block 2000,R,S,-76.9595439,110010076032000,00b30000000000007dd1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,7203,1,G5040,38.8781804,2000,,11,5712,Block 2000,R,S,-76.9933262,110010072032000,00b30000000000007dd3,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5502,1,G5040,38.9091598,2000,,11,4019,Block 2000,R,S,-77.046844,110010055022000,00b30000000000007dd7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7809,1,G5040,38.902232,2000,,11,15158,Block 2000,R,S,-76.9321842,110010078092000,00b30000000000007e13,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.06,0.01,0.0,0,3400,1,G5040,38.9243819,2000,,11,91779,Block 2000,R,S,-77.0201612,110010034002000,00b30000000000007e1f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0,9811,1,G5040,38.8275175,2000,,11,106071,Block 2000,R,S,-76.9947046,110010098112000,00b30000000000007e52,
0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0,703,1,G5040,38.9279302,2000,,11,122090,Block 2000,R,S,-77.0794888,110010007032000,00b30000000000007e79,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.01,0.0,0,1600,1,G5040,38.9826561,2000,,11,22334,Block 2000,R,S,-77.0271758,110010016002000,00b30000000000007e8e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5601,1,G5040,38.9027086,2000,,11,1351,Block 2000,R,S,-77.0511602,110010056012000,00b30000000000007e9c,
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.06,0.0,0.0,0,7408,1,G5040,38.8551953,2000,,11,72367,Block 2000,R,S,-76.9719448,110010074082000,00b30000000000007eb1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7708,1,G5040,38.8897827,2000,,11,1252,Block 2000,R,S,-76.9574481,110010077082000,00b30000000000007ed4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0,1804,1,G5040,38.9711289,2000,,11,29694,Block 2000,R,S,-77.0278104,110010018042000,00b30000000000007ef2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,9904,1,G5040,38.8887897,2000,,11,9581,Block 2000,R,S,-76.9289007,110010099042000,00b30000000000007f0f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.02,0.0,0.0,0,702,1,G5040,38.9244135,2000,,11,79650,Block 2000,R,S,-77.074493,110010007022000,00b30000000000007f4c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2400,1,G5040,38.9458127,2000,,11,15603,Block 2000,R,S,-77.0201526,110010024002000,00b30000000000007f6d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,9301,1,G5040,38.9340752,2000,,11,21941,Block 2000,R,S,-76.9899614,110010093012000,00b30000000000007f99,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,1901,1,G5040,38.9646562,2000,,11,14506,Block 2000,R,S,-77.0211723,110010019012000,00b30000000000007fe2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3301,1,G5040,38.9174918,2000,,11,1006,Block 2000,R,S,-77.0090437,110010033012000,00b30000000000008011,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,300,1,G5040,38.9216145,2000,,11,15486,Block 2000,R,S,-77.0783429,110010003002000,00b30000000000008025,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0,7301,1,G5040,38.8312859,2000,,11,41268,Block 2000,R,S,-77.0202756,110010073012000,00b3000000000000802a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,8802,1,G5040,38.90256,2000,,11,17723,Block 2000,R,S,-76.9828526,110010088022000,00b3000000000000805c,
0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.18,0.04,0.0,0.0,0,7406,1,G5040,38.8543093,2000,,11,185526,Block 2000,R,S,-76.988901,110010074062000,00b30000000000008065,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,2002,1,G5040,38.9596612,2000,,11,37423,Block 2000,R,S,-77.0288397,110010020022000,00b3000000000000808f,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0,1003,1,G5040,38.9554023,2000,,11,25481,Block 2000,R,S,-77.0914972,110010010032000,00b300000000000080b8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0,3701,1,G5040,38.9210477,2000,,11,56562,Block 2000,R,S,-77.0357544,110010037012000,00b300000000000080bb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4201,1,G5040,38.9182602,2000,,11,2663,Block 2000,R,S,-77.0389025,110010042012000,00b300000000000080d7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,10202,1,G5040,38.8818039,2000,,11,13055,Block 2000,R,S,-77.0182096,110010102022000,00b300000000000080e8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7100,1,G5040,38.8818635,2000,,11,4758,Block 2000,R,S,-76.9892796,110010071002000,00b300000000000080f5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0,11002,1,G5040,38.8755971,2000,,11,66617,Block 2000,R,S,-77.0194793,110010110022000,00b300000000000080fa,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0,4702,1,G5040,38.9014773,2000,,11,11666,Block 2000,R,S,-77.0139399,110010047022000,00b30000000000008100,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.0999999999999999,0.0,0.0,0.0,0,902,1,G5040,38.9375838,2000,,11,98281,Block 2000,R,S,-77.1132787,110010009022000,00b3000000000000811c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6400,1,G5040,38.8725247,2000,,11,2741,Block 2000,R,S,-77.0092676,110010064002000,00b30000000000008120,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,4402,1,G5040,38.9160417,2000,,11,9211,Block 2000,R,S,-77.0224679,110010044022000,00b30000000000008161,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2101,1,G5040,38.9569481,2000,,11,25045,Block 2000,R,S,-77.021126,110010021012000,00b30000000000008191,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10300,1,G5040,38.9840588,2000,,11,2770,Block 2000,R,S,-77.0263025,110010103002000,00b300000000000081a2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,2703,1,G5040,38.9332543,2000,,11,10756,Block 2000,R,S,-77.0372758,110010027032000,00b300000000000081ac,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0,7803,1,G5040,38.8979383,2000,,11,21180,Block 2000,R,S,-76.9378953,110010078032000,00b300000000000081af,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,0.0,0.0,0,10900,1,G5040,38.8225723,2000,,11,54822,Block 2000,R,S,-77.0066208,110010109002000,00b300000000000081dc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,400,1,G5040,38.926445,2000,,11,17184,Block 2000,R,S,-77.0627835,110010004002000,00b30000000000008222,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0,3302,1,G5040,38.9137122,2000,,11,22452,Block 2000,R,S,-77.0105805,110010033022000,00b30000000000008232,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5801,1,G5040,38.9010931,2000,,11,4076,Block 2000,R,S,-77.0194837,110010058012000,00b30000000000008257,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,6801,1,G5040,38.8892368,2000,,11,15767,Block 2000,R,S,-76.9814915,110010068012000,00b30000000000008275,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5004,1,G5040,38.9100214,2000,,11,1015,Block 2000,R,S,-77.0284794,110010050042000,00b30000000000008287,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,8903,1,G5040,38.9064,2000,,11,14160,Block 2000,R,S,-76.9785088,110010089032000,00b3000000000000828f,
0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.03,0.18,0.03,0.0,0.0,0,7604,1,G5040,38.866994,2000,,11,179375,Block 2000,R,S,-76.9609693,110010076042000,00b300000000000082ac,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8200,1,G5040,38.8914762,2000,,11,15221,Block 2000,R,S,-77.0013084,110010082002000,00b300000000000082cb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0,11001,1,G5040,38.8755858,2000,,11,58746,Block 2000,R,S,-77.015864,110010110012000,00b30000000000008382,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.0,0,1902,1,G5040,38.965715,2000,,11,42914,Block 2000,R,S,-77.0120616,110010019022000,00b30000000000008386,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,5501,1,G5040,38.9048043,2000,,11,8327,Block 2000,R,S,-77.0483957,110010055012000,00b300000000000083a2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11100,1,G5040,38.9346474,2000,,11,2743,Block 2000,R,S,-76.9645032,110010111002000,00b300000000000083c5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,9803,1,G5040,38.8351423,2000,,11,22040,Block 2000,R,S,-77.0017964,110010098032000,00b3000000000000840d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0,1200,1,G5040,38.9492269,2000,,11,29103,Block 2000,R,S,-77.0681477,110010012002000,00b30000000000008410,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.08,0.0,0.0,0,7806,1,G5040,38.9057979,2000,,11,81884,Block 2000,R,S,-76.9373416,110010078062000,00b30000000000008421,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2504,1,G5040,38.9412883,2000,,11,17145,Block 2000,R,S,-77.0335845,110010025042000,00b30000000000008426,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,7605,1,G5040,38.8677481,2000,,11,16432,Block 2000,R,S,-76.9798915,110010076052000,00b30000000000008511,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,4802,1,G5040,38.9079075,2000,,11,12431,Block 2000,R,S,-77.0194154,110010048022000,00b3000000000000853f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,1004,1,G5040,38.9539565,2000,,11,19986,Block 2000,R,S,-77.0830188,110010010042000,00b30000000000008567,
0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.01,0.34,0.07,0.0,0.0,0,802,1,G5040,38.9159512,2000,,11,341906,Block 2000,R,S,-77.0838907,110010008022000,00b3000000000000856a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0,10603,1,G5040,38.9051652,2000,,11,29216,Block 2000,R,S,-77.007477,110010106032000,00b300000000000085ce,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.0,0,9603,1,G5040,38.8939081,2000,,11,42250,Block 2000,R,S,-76.9483217,110010096032000,00b300000000000085d2,
0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.02,0.24,0.01,0.0,0.0,0,2302,1,G5040,38.9337142,2000,,11,241341,Block 2000,R,S,-77.0039267,110010023022000,00b30000000000008603,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.04,0.0,0,7502,1,G5040,38.8592348,2000,,11,48527,Block 2000,R,S,-76.969206,110010075022000,00b30000000000008627,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,4801,1,G5040,38.9144458,2000,,11,6419,Block 2000,R,S,-77.0185045,110010048012000,00b30000000000008639,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,7601,1,G5040,38.8723172,2000,,11,15618,Block 2000,R,S,-76.971439,110010076012000,00b3000000000000864f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,7503,1,G5040,38.8633156,2000,,11,10988,Block 2000,R,S,-76.9833708,110010075032000,00b30000000000008653,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,2503,1,G5040,38.9381369,2000,,11,26990,Block 2000,R,S,-77.0258915,110010025032000,00b30000000000008669,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,8100,1,G5040,38.8941792,2000,,11,14969,Block 2000,R,S,-76.990886,110010081002000,00b3000000000000867f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,1002,1,G5040,38.945247,2000,,11,8973,Block 2000,R,S,-77.0791842,110010010022000,00b300000000000086a0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,10201,1,G5040,38.8788478,2000,,11,8629,Block 2000,R,S,-77.0157172,110010102012000,00b300000000000086a4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7709,1,G5040,38.8759466,2000,,11,4414,Block 2000,R,S,-76.9651038,110010077092000,00b300000000000086ad,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,2802,1,G5040,38.9269731,2000,,11,6081,Block 2000,R,S,-77.032771,110010028022000,00b300000000000086cf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10700,1,G5040,38.9073799,2000,,11,1900,Block 2000,R,S,-77.0373443,110010107002000,00b300000000000086e7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7407,1,G5040,38.8626825,2000,,11,10927,Block 2000,R,S,-76.991325,110010074072000,00b30000000000008700,
0.0,0.01,0.0,0.0,0.0,0.04,0.03,0.0,0.13,0.21,0.0,0.0,0.0,0,9602,1,G5040,38.9043575,2000,,11,208085,Block 2000,R,S,-76.9495514,110010096022000,00b3000000000000875f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7202,1,G5040,38.8788178,2000,,11,7290,Block 2000,R,S,-77.0054436,110010072022000,00b3000000000000877a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.0,0,502,1,G5040,38.9311311,2000,,11,46536,Block 2000,R,S,-77.0584038,110010005022000,00b300000000000087b4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.0,0,7409,1,G5040,38.8461628,2000,,11,43347,Block 2000,R,S,-76.9720152,110010074092000,00b300000000000087bb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,5001,1,G5040,38.9137197,2000,,11,16668,Block 2000,R,S,-77.030787,110010050012000,00b300000000000087d4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,9504,1,G5040,38.945745,2000,,11,14621,Block 2000,R,S,-76.9894884,110010095042000,00b300000000000087fc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,6700,1,G5040,38.8886816,2000,,11,11914,Block 2000,R,S,-76.9888073,110010067002000,00b30000000000008800,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.1399999999999999,0.04,0.0,0.0,0,8803,1,G5040,38.9103231,2000,,11,143620,Block 2000,R,S,-76.9898816,110010088032000,00b30000000000008823,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,5202,1,G5040,38.9133509,2000,,11,28042,Block 2000,R,S,-77.0355304,110010052022000,00b30000000000008827,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0,4002,1,G5040,38.9191904,2000,,11,26106,Block 2000,R,S,-77.0431627,110010040022000,00b3000000000000883c,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,7403,1,G5040,38.8490781,2000,,11,9214,Block 2000,R,S,-76.9678123,110010074032000,00b30000000000008848,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0,7201,1,G5040,38.8756864,2000,,11,42859,Block 2000,R,S,-76.9991771,110010072012000,00b3000000000000885a,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0,8002,1,G5040,38.89266,2000,,11,32788,Block 2000,R,S,-76.9785665,110010080022000,00b3000000000000885c,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0,7807,1,G5040,38.9022811,2000,,11,52051,Block 2000,R,S,-76.9228789,110010078072000,00b30000000000008876,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,8904,1,G5040,38.9037231,2000,,11,21116,Block 2000,R,S,-76.973166,110010089042000,00b3000000000000887e,
0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0,9902,1,G5040,38.8689296,2000,,11,70727,Block 2000,R,S,-76.9458702,110010099022000,00b3000000000000889c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,6500,1,G5040,38.8838906,2000,,11,15807,Block 2000,R,S,-76.9974668,110010065002000,00b300000000000088a6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4704,1,G5040,38.9064688,2000,,11,1324,Block 2000,R,S,-77.0090451,110010047042000,00b300000000000088b0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2001,1,G5040,38.9622633,2000,,11,1869,Block 2000,R,S,-77.0349489,110010020012000,00b300000000000088ea,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5303,1,G5040,38.9109625,2000,,11,4603,Block 2000,R,S,-77.0375754,110010053032000,00b30000000000008919,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,1500,1,G5040,38.9693373,2000,,11,16974,Block 2000,R,S,-77.0627397,110010015002000,00b30000000000008967,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,102,1,G5040,38.9099368,2000,,11,12392,Block 2000,R,S,-77.0576617,110010001022000,00b30000000000008979,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5802,1,G5040,38.8999768,2000,,11,1713,Block 2000,R,S,-77.0299004,110010058022000,00b3000000000000897b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10601,1,G5040,38.9089711,2000,,11,5189,Block 2000,R,S,-77.0054954,110010106012000,00b30000000000008982,
0.0,0.0,0.0,0.15,0.0,0.04,0.0,0.0,0.03,0.32,0.03,0.07,0.0,0,9901,1,G5040,38.8815641,2000,,11,329858,Block 2000,R,S,-76.9515326,110010099012000,00b3000000000000899e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,4703,1,G5040,38.9031254,2000,,11,14991,Block 2000,R,S,-77.0182816,110010047032000,00b300000000000089dd,
0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.09,0.02,0.0,0.0,0,804,1,G5040,38.9177159,2000,,11,97851,Block 2000,R,S,-77.0906354,110010008042000,00b300000000000089e0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,10100,1,G5040,38.9029024,2000,,11,13730,Block 2000,R,S,-77.0251369,110010101002000,00b30000000000008a04,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0,201,1,G5040,38.9102133,2000,,11,99938,Block 2000,R,S,-77.0709789,110010002012000,00b30000000000008a13,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0,1803,1,G5040,38.9648574,2000,,11,30809,Block 2000,R,S,-77.0347075,110010018032000,00b30000000000008a45,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,1100,1,G5040,38.963742,2000,,11,23075,Block 2000,R,S,-77.0811049,110010011002000,00b30000000000008a4b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,2801,1,G5040,38.9368211,2000,,11,10560,Block 2000,R,S,-77.0334097,110010028012000,00b30000000000008a62,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,7808,1,G5040,38.8949673,2000,,11,20164,Block 2000,R,S,-76.9128264,110010078082000,00b30000000000008a82,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8402,1,G5040,38.8995555,2000,,11,13924,Block 2000,R,S,-76.9920855,110010084022000,00b30000000000008ac3,
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3915,4100,1,G5040,38.9188125,2001,,11,11862,Block 2001,R,S,-77.055536,110010041002001,00b300000000000073af,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,1002,1,G5040,38.9451755,2001,,11,5040,Block 2001,R,S,-77.0784451,110010010022001,00b3000000000000747c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,7202,1,G5040,38.8788456,2001,,11,13384,Block 2001,R,S,-77.0066705,110010072022001,00b3000000000000748a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.03,0.0,0,10201,1,G5040,38.8777059,2001,,11,57021,Block 2001,R,S,-77.0165195,110010102012001,00b300000000000074de,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7203,1,G5040,38.8787654,2001,,11,2624,Block 2001,R,S,-76.995873,110010072032001,00b30000000000007529,
