Class_81,Class_71,Class_82,Class_95,Class_41,Class_52,Class_31,Class_42,Class_21,Class_43,Class_11,Class_22,Class_sum,Class_23,Class_24,Class_90,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,14812,3,G5040,39.6003246,3019,,10,7889,Block 3019,R,S,-75.7646173,100030148123019,00bd0000000000001f1d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.08,0.7799999999999999,0.0,0.0,0.0,0,16609,3,G5040,39.5016979,3019,,10,770830,Block 3019,R,S,-75.7572824,100030166093019,00bd0000000000002180,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,14803,3,G5040,39.6512972,3019,,10,19809,Block 3019,R,S,-75.7854446,100030148033019,00bd000000000000220c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,16808,3,G5040,39.382992,3019,,10,12440,Block 3019,R,S,-75.6647415,100030168083019,00bd00000000000022bf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,16610,3,G5040,39.4510725,3019,,10,26341,Block 3019,R,S,-75.7326528,100030166103019,00bd00000000000024cd,
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.0,0.02,0.41,0.03,0.0,0.0,0,14812,3,G5040,39.5954723,3020,,10,412093,Block 3020,R,S,-75.7479035,100030148123020,00bd0000000000001c30,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16808,3,G5040,39.3789375,3020,,10,6865,Block 3020,R,S,-75.6650289,100030168083020,00bd0000000000001e31,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3965061,3020,,10,8754,Block 3020,R,S,-75.6905188,100030168063020,00bd0000000000001f92,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4515197,3020,,10,5010,Block 3020,R,S,-75.7354994,100030166103020,00bd0000000000001ff6,
0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.15,0.0,0.0,0.0,0,16609,3,G5040,39.5174633,3020,,10,159939,Block 3020,R,S,-75.7766754,100030166093020,00bd00000000000020b9,
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,14818,16609,3,G5040,39.5137243,3021,,10,0,Block 3021,R,S,-75.7764055,100030166093021,00bd000000000000161f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3964079,3021,,10,8650,Block 3021,R,S,-75.6868487,100030168063021,00bd0000000000001753,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16808,3,G5040,39.3768625,3021,,10,12778,Block 3021,R,S,-75.664455,100030168083021,00bd0000000000001759,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4523269,3021,,10,2493,Block 3021,R,S,-75.7355622,100030166103021,00bd00000000000019a4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0,14812,3,G5040,39.5967482,3021,,10,33025,Block 3021,R,S,-75.744308,100030148123021,00bd0000000000001ac3,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16808,3,G5040,39.4067874,3022,,10,15305,Block 3022,R,S,-75.6460042,100030168083022,00bd00000000000017c4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,16610,3,G5040,39.4520308,3022,,10,5998,Block 3022,R,S,-75.7349889,100030166103022,00bd0000000000001907,
0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0,16609,3,G5040,39.504065,3022,,10,456718,Block 3022,R,S,-75.7755663,100030166093022,00bd00000000000021c2,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,14812,3,G5040,39.5950202,3022,,10,24894,Block 3022,R,S,-75.7444715,100030148123022,00bd00000000000023fc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16806,3,G5040,39.3957487,3022,,10,4243,Block 3022,R,S,-75.6891197,100030168063022,00bd0000000000002570,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3942117,3023,,10,12138,Block 3023,R,S,-75.6893954,100030168063023,00bd0000000000001c60,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,16610,3,G5040,39.451627,3023,,10,6026,Block 3023,R,S,-75.7341576,100030166103023,00bd0000000000001f09,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4512469,3024,,10,5308,Block 3024,R,S,-75.7333308,100030166103024,00bd00000000000016ce,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,14705,3,G5040,39.6658096,3024,,10,6135,Block 3024,R,S,-75.7183993,100030147053024,00bd0000000000001919,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3971495,3024,,10,5971,Block 3024,R,S,-75.6852419,100030168063024,00bd0000000000001d06,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16806,3,G5040,39.3970779,3025,,10,1998,Block 3025,R,S,-75.6838997,100030168063025,00bd0000000000002416,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4503842,3025,,10,14145,Block 3025,R,S,-75.7337393,100030166103025,00bd000000000000255b,
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,16806,3,G5040,39.3978242,3026,,10,19365,Block 3026,R,S,-75.6857861,100030168063026,00bd0000000000001c39,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4507239,3026,,10,5158,Block 3026,R,S,-75.7344767,100030166103026,00bd0000000000001f1f,
0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,16806,3,G5040,39.4003066,3027,,10,56664,Block 3027,R,S,-75.6869467,100030168063027,00bd0000000000001958,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.450854,3027,,10,5103,Block 3027,R,S,-75.7348757,100030166103027,00bd0000000000001dc8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4509175,3028,,10,5095,Block 3028,R,S,-75.7352839,100030166103028,00bd0000000000001bea,
0.0,0.0,0.11,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0,16806,3,G5040,39.3993834,3028,,10,236237,Block 3028,R,S,-75.6894604,100030168063028,00bd0000000000001d35,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4508485,3029,,10,8196,Block 3029,R,S,-75.7360952,100030166103029,00bd0000000000001951,
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,16806,3,G5040,39.3952903,3029,,10,57965,Block 3029,R,S,-75.680134,100030168063029,00bd0000000000001a2c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.451291,3030,,10,2594,Block 3030,R,S,-75.7364888,100030166103030,00bd0000000000001e85,
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3978511,3030,,10,5404,Block 3030,R,S,-75.6837334,100030168063030,00bd000000000000226a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16806,3,G5040,39.3987682,3031,,10,4034,Block 3031,R,S,-75.68405,100030168063031,00bd0000000000001b74,
0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.54,0.0,0.0,0.0,0,16610,3,G5040,39.4392578,3031,,10,540795,Block 3031,R,S,-75.7536264,100030166103031,00bd00000000000020c4,
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3984728,3032,,10,9160,Block 3032,R,S,-75.6844901,100030168063032,00bd000000000000164d,
0.01,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,16610,3,G5040,39.4250165,3032,,10,54537,Block 3032,R,S,-75.7622415,100030166103032,00bd00000000000019fa,
0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0,16610,3,G5040,39.4223397,3033,,10,44171,Block 3033,R,S,-75.7636671,100030166103033,00bd0000000000002102,
0.0,0.0,0.29,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7799999999999998,0.0,0.0,0.87,0,16806,3,G5040,39.3850795,3033,,10,1781907,Block 3033,R,S,-75.679732,100030168063033,00bd000000000000247e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16806,3,G5040,39.3894847,3034,,10,1572,Block 3034,R,S,-75.6906474,100030168063034,00bd00000000000019bb,
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,16610,3,G5040,39.4306367,3034,,10,48582,Block 3034,R,S,-75.7605447,100030166103034,00bd000000000000224c,
0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0,16610,3,G5040,39.4406818,3035,,10,141548,Block 3035,R,S,-75.7562309,100030166103035,00bd0000000000002414,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0,16806,3,G5040,39.3908736,3035,,10,18496,Block 3035,R,S,-75.6748844,100030168063035,00bd0000000000002417,
0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.22,0.0,0.0,0.16,0,16610,3,G5040,39.4461308,3036,,10,1214560,Block 3036,R,S,-75.7583084,100030166103036,00bd0000000000001798,
0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.43,0.0,0.0,0.16,0,16806,3,G5040,39.3908848,3036,,10,428457,Block 3036,R,S,-75.6845175,100030168063036,00bd0000000000001889,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0,16806,3,G5040,39.3947592,3037,,10,74838,Block 3037,R,S,-75.6820486,100030168063037,00bd00000000000017a6,
0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0,16610,3,G5040,39.4387224,3037,,10,41353,Block 3037,R,S,-75.7609544,100030166103037,00bd00000000000019c6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16806,3,G5040,39.3913957,3038,,10,3676,Block 3038,R,S,-75.6905226,100030168063038,00bd00000000000020ce,
0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.01,0.0,0.0,0,16610,3,G5040,39.4418184,3038,,10,65894,Block 3038,R,S,-75.7645681,100030166103038,00bd000000000000216e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,16806,3,G5040,39.3927911,3039,,10,27255,Block 3039,R,S,-75.6913908,100030168063039,00bd00000000000016f6,
0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08,0,16610,3,G5040,39.4375244,3039,,10,250777,Block 3039,R,S,-75.7662974,100030166103039,00bd0000000000001ec8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,16806,3,G5040,39.3942997,3040,,10,22332,Block 3040,R,S,-75.6924724,100030168063040,00bd0000000000001a97,
0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.1,0,16610,3,G5040,39.4324534,3040,,10,870699,Block 3040,R,S,-75.7687587,100030166103040,00bd0000000000001e63,
0.0,0.0,0.62,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.7799999999999999,0.0,0.0,0.09,0,16806,3,G5040,39.3846519,3041,,10,778881,Block 3041,R,S,-75.6956697,100030168063041,00bd0000000000001b05,
0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0,16610,3,G5040,39.4280919,3041,,10,187053,Block 3041,R,S,-75.763939,100030166103041,00bd0000000000001e83,
0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0,16610,3,G5040,39.4344743,3042,,10,280446,Block 3042,R,S,-75.762386,100030166103042,00bd0000000000001cb2,
0.0,0.0,0.24,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.42,0.0,0.0,0.07,0,16806,3,G5040,39.3811652,3042,,10,416511,Block 3042,R,S,-75.6893154,100030168063042,00bd0000000000002098,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4499784,3043,,10,4268,Block 3043,R,S,-75.7363245,100030166103043,00bd0000000000001980,
0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.78,0.0,0.0,0.01,0,16806,3,G5040,39.3871927,3043,,10,785993,Block 3043,R,S,-75.7050392,100030168063043,00bd0000000000001fbc,
0.0,0.0,0.66,0.0,0.19,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.06,0.0,0.0,0.18,0,16806,3,G5040,39.3778956,3044,,10,1072025,Block 3044,R,S,-75.7003744,100030168063044,00bd0000000000001836,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4501958,3044,,10,4475,Block 3044,R,S,-75.7368239,100030166103044,00bd0000000000001e5f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.4,0.27,0.0,0.0,0,16610,3,G5040,39.4473916,3045,,10,401445,Block 3045,R,S,-75.7348849,100030166103045,00bd0000000000001a21,
0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0,16806,3,G5040,39.3896938,3045,,10,34174,Block 3045,R,S,-75.6924307,100030168063045,00bd00000000000023a8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16806,3,G5040,39.3901628,3046,,10,2064,Block 3046,R,S,-75.6910196,100030168063046,00bd000000000000218a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0,16610,3,G5040,39.448994,3046,,10,48036,Block 3046,R,S,-75.7358072,100030166103046,00bd000000000000251e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4490514,3047,,10,7304,Block 3047,R,S,-75.7372169,100030166103047,00bd0000000000001692,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3905673,3047,,10,11816,Block 3047,R,S,-75.691394,100030168063047,00bd0000000000001d86,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16806,3,G5040,39.3910302,3048,,10,6234,Block 3048,R,S,-75.6911818,100030168063048,00bd0000000000001b0d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,16610,3,G5040,39.4494826,3048,,10,15695,Block 3048,R,S,-75.7378853,100030166103048,00bd0000000000001bd4,
0.0,0.0,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.01,0,16610,3,G5040,39.421914,3049,,10,165414,Block 3049,R,S,-75.7647728,100030166103049,00bd0000000000002293,
0.0,0.0,0.21,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.04,0,16610,3,G5040,39.4196662,3050,,10,260353,Block 3050,R,S,-75.7680217,100030166103050,00bd00000000000017eb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4494439,3051,,10,6293,Block 3051,R,S,-75.7417573,100030166103051,00bd000000000000252d,
0.08,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.2,1.2400000000000002,0.2,0.02,0.4,0,16610,3,G5040,39.4643709,4000,,10,1239429,Block 4000,R,S,-75.7280516,100030166104000,00bd0000000000001646,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0,13610,3,G5040,39.7047431,4000,,10,74832,Block 4000,R,S,-75.730901,100030136104000,00bd0000000000001923,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0,14703,3,G5040,39.6729309,4000,,10,35733,Block 4000,R,S,-75.7164255,100030147034000,00bd00000000000022a1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0,13610,3,G5040,39.7030893,4001,,10,39937,Block 4001,R,S,-75.7301639,100030136104001,00bd00000000000017cd,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.456737,4001,,10,12375,Block 4001,R,S,-75.7307101,100030166104001,00bd0000000000001864,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0,14703,3,G5040,39.6727553,4001,,10,28333,Block 4001,R,S,-75.7170356,100030147034001,00bd0000000000001ed9,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,13610,3,G5040,39.7067019,4002,,10,19827,Block 4002,R,S,-75.7334388,100030136104002,00bd00000000000016dd,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0,14703,3,G5040,39.6719208,4002,,10,36907,Block 4002,R,S,-75.7174369,100030147034002,00bd0000000000001a9e,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4608386,4002,,10,12290,Block 4002,R,S,-75.736444,100030166104002,00bd00000000000022f7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4603212,4003,,10,9998,Block 4003,R,S,-75.7235135,100030166104003,00bd0000000000001655,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.09,0.0,0.0,0.05,0,13610,3,G5040,39.7014263,4003,,10,81234,Block 4003,R,S,-75.7302464,100030136104003,00bd0000000000001c9d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,14703,3,G5040,39.6724881,4003,,10,11478,Block 4003,R,S,-75.7193547,100030147034003,00bd0000000000002200,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,16610,3,G5040,39.4654363,4004,,10,14050,Block 4004,R,S,-75.7276272,100030166104004,00bd0000000000001831,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0,14703,3,G5040,39.6714913,4004,,10,42298,Block 4004,R,S,-75.7191323,100030147034004,00bd000000000000199d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,13610,3,G5040,39.7030035,4004,,10,24105,Block 4004,R,S,-75.7325398,100030136104004,00bd00000000000019d1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,14703,3,G5040,39.6707365,4005,,10,13458,Block 4005,R,S,-75.7191006,100030147034005,00bd0000000000001663,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,13610,3,G5040,39.7010727,4005,,10,27309,Block 4005,R,S,-75.7320529,100030136104005,00bd000000000000173a,
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4736541,4005,,10,15239,Block 4005,R,S,-75.7226933,100030166104005,00bd0000000000002512,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,16610,3,G5040,39.4603165,4006,,10,11903,Block 4006,R,S,-75.7358519,100030166104006,00bd00000000000019ad,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,13610,3,G5040,39.7002038,4006,,10,32285,Block 4006,R,S,-75.7321626,100030136104006,00bd00000000000019b6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0,14703,3,G5040,39.6693983,4006,,10,28087,Block 4006,R,S,-75.7179639,100030147034006,00bd0000000000001e05,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0,13610,3,G5040,39.6992856,4007,,10,34856,Block 4007,R,S,-75.7322264,100030136104007,00bd0000000000002063,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,16610,3,G5040,39.4683473,4007,,10,24767,Block 4007,R,S,-75.7256438,100030166104007,00bd00000000000021fa,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0,16610,3,G5040,39.4621245,4008,,10,52380,Block 4008,R,S,-75.7323633,100030166104008,00bd00000000000016cd,
0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.04,0.0,0.0,0.13,0.7200000000000001,0.0,0.0,0.11,0,13610,3,G5040,39.69597,4008,,10,717351,Block 4008,R,S,-75.7273137,100030136104008,00bd00000000000021bf,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4634499,4009,,10,3553,Block 4009,R,S,-75.7211968,100030166104009,00bd0000000000002051,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13610,3,G5040,39.6935576,4009,,10,4046,Block 4009,R,S,-75.7221687,100030136104009,00bd00000000000023bd,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,16610,3,G5040,39.4576509,4010,,10,10512,Block 4010,R,S,-75.730388,100030166104010,00bd0000000000001ae6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16610,3,G5040,39.4600579,4011,,10,2144,Block 4011,R,S,-75.7220235,100030166104011,00bd0000000000001f6b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,16610,3,G5040,39.4670475,4012,,10,21165,Block 4012,R,S,-75.723792,100030166104012,00bd0000000000001bbb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,16610,3,G5040,39.4606162,4013,,10,26221,Block 4013,R,S,-75.7273894,100030166104013,00bd0000000000001cff,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,16610,3,G5040,39.4576394,4014,,10,7599,Block 4014,R,S,-75.7292363,100030166104014,00bd0000000000001eee,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,16610,3,G5040,39.4673954,4015,,10,29362,Block 4015,R,S,-75.7262165,100030166104015,00bd00000000000018ee,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,16610,3,G5040,39.4608473,4016,,10,24139,Block 4016,R,S,-75.7332179,100030166104016,00bd00000000000023a5,
